Artist,SongTitle,BPM,Key,Genre,Vocal/Instrumental,EnergyLevel,SongStructure,Lyrics/Theme,Instrumentation,CulturalContext,Popularity,Era
"Pritam","Gerua",75,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2010s
"Pritam","MereHaathMein",90,AMajor,Emotional,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
"Shankar-Ehsaan-Loy","GallanGoodiyaan",100,DMajor,Dance,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
"ManjeetRal","SubhaHoneNaDe",128,CMajor,Dance,Vocal,High,Verse-Chorus,Party,Synth,Indian,VeryHigh,2010s
"AtifAslam","JeeneLagaHoon",110,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
"MamtaSharma","MunniBadnaamHui",138,EMinor,Dance,Vocal,VeryHigh,Verse-Chorus,Party,Percussion,Indian,VeryHigh,2010s
"AtifAslam","TumMile",120,FMajor,Emotional,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
"KunalGanjawala","JeeneKeHainChaarDin",105,AMajor,Dance,Vocal,High,Verse-Chorus,Fun,Percussion,Indian,High,2000s
"AkhilSachdeva","TeraBanJaunga",85,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
"UditNarayan","SaudagarSaudaKar",115,DMajor,Dance,Vocal,High,Verse-Chorus,Party,Percussion,Indian,High,1990s
"KK","PeeLoon",80,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2010s
"Shaan","BehtiHawaSaThaWoh",95,FMajor,Emotional,Vocal,Moderate,Verse-Chorus,Nostalgia,Guitar,Indian,High,2000s
"KishoreKumar","AankhonKiGustakhiyan",110,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,1990s
"ShreyaGhoshal","HasiBanGaye",65,CMajor,Emotional,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,Indian,High,2010s
"AnkitTiwari","SunnRahaHai",75,AMinor,Emotional,Vocal,Moderate,Verse-Chorus,Heartbreak,Guitar,Indian,High,2010s
"FarhanAkhtar","DilDhadakneDo",128,FMajor,Dance,Vocal,High,Verse-Chorus,Celebration,Percussion,Contemporary,High,2010s
"Akon","ChammakChallo",105,GMajor,Dance,Vocal,High,Verse-Chorus,Party,Synth,Indian,High,2010s
"KK","TuHiMeriShabHai",90,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
"RahatFatehAliKhan","SurajHuaMaddham",70,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2000s
"SonuNigam","MainAgarKahoon",85,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
"KK","DilDooba",130,AMajor,Dance,Vocal,High,Verse-Chorus,Fun,Synth,Indian,High,2000s
"GuruRandhawa","BanJaRani",100,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
"AtifAslam","JeeneLagaHoon",110,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
"MannatNoor","LaungLaachi",85,FMinor,Dance,Vocal,VeryHigh,Verse-Chorus,Celebration,Percussion,Indian,VeryHigh,2010s
"HimeshReshammiya","AashiqBanayaAapne",128,BMinor,Dance,Vocal,High,Verse-Chorus,Seduction,Synth,Indian,High,2000s
"TonyKakkar","DheemeDheeme",95,GMajor,Dance,Vocal,High,Verse-Chorus,Party,Synth,Indian,High,2010s
"KavitaKrishnamurthy","HawaHawai",120,CMajor,Dance,Vocal,High,Verse-Chorus,Fun,Percussion,Indian,High,1980s
"RahatFatehAliKhan","MereRashkeQamar",75,AMinor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
"HimeshReshammiya","HookahBar",128,DMajor,Dance,Vocal,High,Verse-Chorus,Party,Synth,Indian,High,2010s
"Shankar-Ehsaan-Loy","IskiUski",110,FMajor,Dance,Vocal,High,Verse-Chorus,Party,Percussion,Indian,High,2010s
"KK","KhudaJaane",100,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
"Pritam","CharacterDheela",128,EMajor,Dance,Vocal,High,Verse-Chorus,Fun,Synth,Indian,High,2010s
"ShreyaGhoshal","TeriMeri",85,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
KK,"TadapTadapKe",85,GMajor,Emotional,Vocal,Moderate,Verse-Chorus,Longing,Guitar,Indian,High,2000s
KK,"AwarapanBanjarapan",90,BMinor,Emotional,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,Moderate,2000s
KK,"LabonKo",75,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,Moderate,2000s
KK,"DilKyunYehMera",110,EMinor,Emotional,Vocal,High,Verse-Chorus,Identity,Guitar,Indian,Moderate,2010s
KK,"ZaraSa",95,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,Moderate,2000s
KK,"Yaaron",100,DMajor,Friendship,Vocal,High,Verse-Chorus,Companionship,Guitar,Indian,High,2000s
KK,"ZindagiDoPalKi",120,AMajor,Emotional,Vocal,High,Verse-Chorus,EphemeralMoments,Guitar,Indian,Moderate,2000s
KK,"TeriYaadonMein",75,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Memories,Piano,Indian,Moderate,2000s
KK,"KaisiHaiYeRut",90,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,Moderate,2000s
KK,"AapKiDua",80,BMajor,Emotional,Vocal,Moderate,Verse-Chorus,Prayer,Guitar,Indian,Low,2000s
KK,"MereBina",110,DMajor,Emotional,Vocal,High,Verse-Chorus,Solitude,Guitar,Indian,Moderate,2000s
KK,"PehliNazarMein",75,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,LoveatFirstSight,Piano,Indian,High,2000s
KK,"DilIbadat",65,AMinor,Emotional,Vocal,Low,Verse-Chorus,Devotion,Guitar,Indian,Low,2000s
KK,"OMeriJaan",120,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Indian,Moderate,2000s
KK,"Alvida",90,EMinor,Emotional,Vocal,Moderate,Verse-Chorus,Farewell,Piano,Indian,Moderate,2000s
KK,"SachKehRahaHaiDeewana",100,GMajor,Emotional,Vocal,Moderate,Verse-Chorus,Confession,Guitar,Indian,Moderate,2000s
KK,"KyunMainJaagoon",80,BMajor,Emotional,Vocal,Moderate,Verse-Chorus,Self-Reflection,Guitar,Indian,High,2010s
KK,"MainTeraDhadkanTeri",95,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"KyaMujhePyarHai",110,FMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"MujhkoPehchaanlo",70,AMajor,Energetic,Vocal,High,Verse-Chorus,Self-Identity,Guitar,Indian,High,2010s
KK,"HaanTuHain",90,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,Moderate,2000s
KK,"AasPassKhuda",80,EMajor,Emotional,Vocal,Moderate,Verse-Chorus,Faith,Guitar,Indian,Moderate,2010s
KK,"PyarKePal",120,GMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"DekhoNa",100,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"KoiKaheKehtaRahe",95,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"ZaraSiDilMeinDeJagahTu",90,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"TuAashiquiHai",70,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"DusBahane",130,CMajor,Dance,Vocal,High,Verse-Chorus,Fun,Percussion,Indian,High,2000s
KK,"BhulaDena",75,EMinor,Emotional,Vocal,Moderate,Verse-Chorus,Heartbreak,Guitar,Indian,Moderate,2010s
KK,"AankhonMeinTeri",85,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2000s
KK,"Pal",110,AMajor,Emotional,Vocal,Moderate,Verse-Chorus,Moments,Guitar,Indian,Moderate,2000s
KK,"KhudaJaane",100,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"Kyon",90,BMajor,Emotional,Vocal,Moderate,Verse-Chorus,Longing,Guitar,Indian,Moderate,2000s
KK,"TuneJoNaKaha",80,FMajor,Emotional,Vocal,Moderate,Verse-Chorus,UnspokenWords,Guitar,Indian,High,2010s
KK,"Soniye",120,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"MujhMeinTu",95,EMajor,Emotional,Vocal,Moderate,Verse-Chorus,Self-Discovery,Guitar,Indian,High,2010s
KK,"TeriYaadBahutAbAaneLagiHai",70,GMajor,Emotional,Vocal,Moderate,Verse-Chorus,Memories,Piano,Indian,High,2000s
KK,"DilKyaKare",90,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"BasEkPal",75,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Moments,Guitar,Indian,Moderate,2000s
KK,"DinHoYaRaat",110,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"ZaraSaJhoomLoonMain",80,FMajor,Romantic,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,Moderate,2000s
KK,"MereNishaan",100,AMajor,Emotional,Vocal,Moderate,Verse-Chorus,Identity,Guitar,Indian,Moderate,2010s
KK,"TereBin",95,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
KK,"AaBhiJaSanam",90,EMajor,Emotional,Vocal,Moderate,Verse-Chorus,Longing,Guitar,Indian,Moderate,2000s
KK,"PiyaAayeNa",75,GMajor,Emotional,Vocal,Moderate,Verse-Chorus,Separation,Piano,Indian,Moderate,2010s
KK,"BaateinYeKabhiNa",110,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
KK,"YaaronDosti",100,DMajor,Friendship,Vocal,High,Verse-Chorus,Companionship,Guitar,Indian,High,2000s
"BryanAdams","Summerof'69",138,DMajor,Rock,Vocal,High,Verse-Chorus,Nostalgia,Guitar,Western,VeryHigh,1980s
"LadyGaga","BadRomance",119,AMinor,Pop,Vocal,High,Verse-Chorus,Love,Synth,Western,VeryHigh,2000s
"BritneySpears","Toxic",143,CMinor,Pop,Vocal,High,Verse-Chorus,Seduction,Synth,Western,VeryHigh,2000s
"BryanAdams","Heaven",75,FMajor,Rock,Vocal,Moderate,Verse-Chorus,Love,Guitar,Western,High,1980s
"LadyGaga","PokerFace",120,G#Minor,Pop,Vocal,High,Verse-Chorus,Playfulness,Synth,Western,VeryHigh,2000s
"BritneySpears","...BabyOneMoreTime",93,C#Minor,Pop,Vocal,High,Verse-Chorus,YoungLove,Synth,Western,VeryHigh,1990s
"BryanAdams","EverythingIDo(IDoItforYou)",66,DMajor,Rock,Vocal,Moderate,Verse-Chorus,Love,Guitar,Western,VeryHigh,1990s
"LadyGaga","BornThisWay",122,C#Minor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synth,Western,High,2010s
"BritneySpears","Oops!...IDidItAgain",95,A#Minor,Pop,Vocal,High,Verse-Chorus,Playfulness,Synth,Western,VeryHigh,2000s
"BryanAdams","RuntoYou",126,CMajor,Rock,Vocal,High,Verse-Chorus,Passion,Guitar,Western,High,1980s
"LadyGaga","JustDance",119,AMinor,Pop,Vocal,High,Verse-Chorus,Party,Synth,Western,VeryHigh,2000s
"BritneySpears","I'maSlave4U",104,BMinor,Pop,Vocal,High,Verse-Chorus,Seduction,Synth,Western,High,2000s
"BryanAdams","CutsLikeaKnife",140,EMajor,Rock,Vocal,High,Verse-Chorus,Heartbreak,Guitar,Western,Moderate,1980s
"LadyGaga","Shallow",96,GMajor,Pop,Vocal,High,Verse-Chorus,Intimacy,Piano,Western,VeryHigh,2010s
"BritneySpears","Womanizer",139,C#Minor,Pop,Vocal,High,Verse-Chorus,Seduction,Synth,Western,High,2000s
"BryanAdams","PleaseForgiveMe",80,AMajor,Rock,Vocal,Moderate,Verse-Chorus,Apology,Guitar,Western,High,1990s
"LadyGaga","Alejandro",98,FMinor,Pop,Vocal,High,Verse-Chorus,LoveTriangle,Synth,Western,High,2010s
"BritneySpears","Circus",120,EMajor,Pop,Vocal,High,Verse-Chorus,Fame,Synth,Western,High,2000s
"BryanAdams","18TilIDie",170,GMajor,Rock,Vocal,High,Verse-Chorus,Youth,Guitar,Western,Moderate,1990s
"LadyGaga","Telephone",122,F#Minor,Pop,Vocal,High,Verse-Chorus,Communication,Synth,Western,High,2010s
"BritneySpears","Stronger",116,C#Minor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synth,Western,High,2000s
"BryanAdams","HaveYouEverReallyLovedaWoman?",66,AMajor,Pop,Vocal,Moderate,Verse-Chorus,Love,Guitar,Western,High,1990s
"LadyGaga","TheEdgeofGlory",128,EMajor,Pop,Vocal,High,Verse-Chorus,Triumph,Synth,Western,High,2010s
"BritneySpears","Everytime",80,F#Major,Pop,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,Western,High,2000s
"BryanAdams","Can'tStopThisThingWeStarted",120,DMajor,Rock,Vocal,High,Verse-Chorus,Love,Guitar,Western,High,1990s
"LadyGaga","MillionReasons",129,CMajor,Pop,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,Western,High,2010s
"BritneySpears","Lucky",108,EMajor,Pop,Vocal,High,Verse-Chorus,Fame,Synth,Western,High,2000s
"BryanAdams","PleaseStay",75,GMajor,Rock,Vocal,Moderate,Verse-Chorus,Longing,Guitar,Western,Moderate,1990s
"LadyGaga","RainonMe",123,AMajor,Pop,Vocal,High,Verse-Chorus,Resilience,Synth,Western,High,2020s
"BritneySpears","GimmeMore",113,G#Minor,Pop,Vocal,High,Verse-Chorus,Seduction,Synth,Western,High,2000s
"BryanAdams","IDoItforYou",65,CMajor,Rock,Vocal,Moderate,Verse-Chorus,Love,Guitar,Western,VeryHigh,1990s
"LadyGaga","StupidLove",118,AMinor,Pop,Vocal,High,Verse-Chorus,Love,Synth,Western,High,2020s
"BritneySpears","MeAgainsttheMusic",108,BMinor,Pop,Vocal,High,Verse-Chorus,Dance,Synth,Western,High,2000s
"BryanAdams","TheOnlyThingThatLooksGoodonMeIsYou",138,DMajor,Rock,Vocal,High,Verse-Chorus,Confidence,Guitar,Western,High,1990s
"LadyGaga","Monster",119,EMinor,Pop,Vocal,High,Verse-Chorus,Rebellion,Synth,Western,High,2000s
"BritneySpears","TilltheWorldEnds",133,C#Minor,Pop,Vocal,High,Verse-Chorus,Dance,Synth,Western,High,2010s
"BryanAdams","StraightfromtheHeart",88,CMajor,Rock,Vocal,Moderate,Verse-Chorus,Love,Guitar,Western,Moderate,1980s
"LadyGaga","G.U.Y.",120,BMinor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synth,Western,High,2010s
"BritneySpears","PieceofMe",130,EMinor,Pop,Vocal,High,Verse-Chorus,Fame,Synth,Western,High,2000s
"BryanAdams","CloudNumberNine",132,GMajor,Rock,Vocal,High,Verse-Chorus,Joy,Guitar,Western,High,1990s
"LadyGaga","DanceintheDark",120,AMinor,Pop,Vocal,High,Verse-Chorus,Empowerment,Synth,Western,High,2000s
"BritneySpears","BorntoMakeYouHappy",90,F#Major,Pop,Vocal,Moderate,Verse-Chorus,Love,Synth,Western,High,1990s
"BryanAdams","TheBestofMe",75,FMajor,Rock,Vocal,Moderate,Verse-Chorus,Reflection,Guitar,Western,Moderate,1990s
"LadyGaga","LoveGame",105,EMajor,Pop,Vocal,High,Verse-Chorus,Playfulness,Synth,Western,High,2000s
"BritneySpears","Don'tLetMeBetheLasttoKnow",70,AMajor,Pop,Vocal,Moderate,Verse-Chorus,Longing,Piano,Western,Moderate,2000s
"ARRahman","EnnaSona",85,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"Ilayaraja","PudhuVellaiMazhai",90,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","MunbeVaa",100,DMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"AnirudhRavichander","EnakennaYaarumIllaye",110,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"HarrisJayaraj","OruMaalai",75,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Violin,Tamil,High,2000s
"Vidyasagar","EnnavaleAdiEnnavale",85,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,1990s
"AnirudhRavichander","KanaveKanave",100,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"Ilayaraja","JananiJanani",110,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Mother'sLove,Flute,Tamil,High,1980s
"YuvanShankarRaja","VenmathiVenmathiye",90,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","Kannalanae",85,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,2000s
"Vidyasagar","Vaseegara",75,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"AnirudhRavichander","ThoduVaanam",120,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"HarrisJayaraj","KaadhalRojave",95,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,1990s
"Ilayaraja","Poongatrile",100,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","UnSiripinil",110,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","PachaiNirame",75,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,2000s
"AnirudhRavichander","NaaneVarugiraen",90,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"HarrisJayaraj","Minnale",100,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"Ilayaraja","MazhaiKuruvi",110,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","Machakari",85,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","VennilaveVennilave",90,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"AnirudhRavichander","Kadhalaada",100,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"HarrisJayaraj","OndraRenda",75,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Violin,Tamil,High,2010s
"Ilayaraja","ChinnaChinnaAasai",110,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Dreams,Flute,Tamil,High,1990s
"YuvanShankarRaja","Ayyayo",85,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","AnbeEnAnbe",100,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,2000s
"AnirudhRavichander","KaathalaeKaathalae",75,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"HarrisJayaraj","Aaromale",90,CMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"Ilayaraja","KannukkulNilavu",110,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","EnKadhalSolla",85,GMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","AnbilAvan",90,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"AnirudhRavichander","IdhazhinOram",100,AMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"HarrisJayaraj","IragaiPole",75,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"Ilayaraja","Vennilave",110,EMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","PesugirenPesugiren",85,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","SnehithaneSnehithane",100,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2000s
"AnirudhRavichander","YennaiMaatrumKadhale",75,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2010s
"HarrisJayaraj","EnnaiKonjam",90,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"Ilayaraja","OruKiliUruguthu",110,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1980s
"YuvanShankarRaja","OndraRenda",85,GMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","Snehidhane",100,DMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Piano,Tamil,High,2000s
"AnirudhRavichander","YaarAzhaippadhu",75,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"HarrisJayaraj","NenjukkulPeidhidum",90,BMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"Ilayaraja","SundariKannalOruSethi",110,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","MinnalOruKodi",85,CMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"ARRahman","EnMelVizhundha",90,FMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"AnirudhRavichander","NijamellamMaranthuPochu",100,DMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2010s
"HarrisJayaraj","MalargaleMalargale",75,GMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Violin,Tamil,High,2000s
"Ilayaraja","MalareMounama",110,AMajor,Romantic,Vocal,Moderate,Verse-Chorus,Love,Flute,Tamil,High,1990s
"YuvanShankarRaja","YenPennendru",85,FMajor,Romantic,Vocal,High,Verse-Chorus,Love,Guitar,Tamil,High,2000s
"AnirudhRavichander","AalumaDoluma",120,CMinor,Party,Vocal,High,Verse-Chorus,Celebration,Synth,Tamil,High,2010s
"HiphopTamizha","ClubleMabbule",130,F#Minor,Party,Vocal,High,Verse-Chorus,Nightlife,Synth,Tamil,High,2010s
"YuvanShankarRaja","LoosuPenne",125,AMajor,Party,Vocal,High,Verse-Chorus,Playfulness,Guitar,Tamil,High,2000s
"AnirudhRavichander","Don'uDon'uDon'u",135,BMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"VijayAntony","NakkaMukka",140,EMajor,Party,Vocal,High,Verse-Chorus,Energetic,Drums,Tamil,High,2000s
"HiphopTamizha","TakkaruTakkaru",160,D#Minor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","Dandanakka",130,GMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"VijayAntony","Aathichudi",125,FMajor,Party,Vocal,High,Verse-Chorus,Celebration,Drums,Tamil,High,2000s
"HiphopTamizha","VaadiPullaVaadi",140,CMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"AnirudhRavichander","Thangamey",150,GMajor,Party,Vocal,High,Verse-Chorus,Celebration,Guitar,Tamil,High,2010s
"YuvanShankarRaja","KodaanaKodi",145,BMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2000s
"HiphopTamizha","Saitji",170,EMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","OpentheTasmac",125,CMajor,Party,Vocal,High,Verse-Chorus,Celebration,Synth,Tamil,High,2010s
"VijayAntony","PudhiyaUlagai",140,FMajor,Party,Vocal,High,Verse-Chorus,Energetic,Drums,Tamil,High,2000s
"HiphopTamizha","VaadiNeeVaa",130,G#Minor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"AnirudhRavichander","SelfiePulla",150,DMajor,Party,Vocal,High,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"YuvanShankarRaja","DandanakkaDandanakka",145,AMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2000s
"HiphopTamizha","MaanKarate",160,FMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","Peiyophobilia",130,CMinor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"VijayAntony","RajaRaja",125,EMajor,Party,Vocal,High,Verse-Chorus,Celebration,Drums,Tamil,High,2000s
"HiphopTamizha","Iraiva",140,GMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"AnirudhRavichander","AalaporaanThamizhan",170,BMajor,Party,Vocal,VeryHigh,Verse-Chorus,Celebration,Synth,Tamil,High,2010s
"YuvanShankarRaja","NeeKorinaal",125,CMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2000s
"HiphopTamizha","VaadiEnTamilselvi",160,EMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","TheTheriTheme",130,GMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"VijayAntony","Nakula",140,F#Minor,Party,Vocal,High,Verse-Chorus,Energetic,Drums,Tamil,High,2000s
"HiphopTamizha","TakkaruTakkaru",170,AMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","DonDonDon",125,BMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"YuvanShankarRaja","KasuPanam",145,CMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2000s
"HiphopTamizha","Saitji",160,EMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"AnirudhRavichander","OpentheTasmac",130,GMajor,Party,Vocal,High,Verse-Chorus,Celebration,Synth,Tamil,High,2010s
"VijayAntony","PudhiyaUlagai",140,FMajor,Party,Vocal,High,Verse-Chorus,Energetic,Drums,Tamil,High,2000s
"HiphopTamizha","VaadiNeeVaa",170,G#Minor,Party,Vocal,VeryHigh,Verse-Chorus,Dance,Synth,Tamil,High,2010s
"AnirudhRavichander","SelfiePulla",125,DMajor,Party,Vocal,High,Verse-Chorus,Fun,Synth,Tamil,High,2010s
"YuvanShankarRaja","DandanakkaDandanakka",145,AMajor,Party,Vocal,High,Verse-Chorus,Dance,Synth,Tamil,High,2000s
"HiphopTamizha","MaanKarate",160,FMajor,Party,Vocal,VeryHigh,Verse-Chorus,Fun,Synth,Tamil,High,2010s
